wavelength nm,irradiance W/m^2/nm
784.829,0.0186772658
785.152,0.0200302825
785.475,0.021531689
785.798,0.0190139621
786.12,0.0182403814
786.443,0.0162535316
786.766,0.0246923972
787.088,0.0160138257
787.411,0.020707965
787.733,0.0227352058
788.056,0.0171178844
788.378,0.0179326237
788.7,0.0210351053
789.022,0.0231969984
789.345,0.0220325002
789.667,0.0189365991
789.989,0.0199042372
790.311,0.0207312332
790.633,0.02076138
790.955,0.0198441706
791.276,0.0208005048
791.598,0.0179826889
791.92,0.0203183145
792.242,0.0187097441
792.563,0.0183191284
792.885,0.0212001487
793.206,0.019056332
793.528,0.0215471801
793.849,0.0224000844
794.171,0.0189917558
794.492,0.0168196083
794.813,0.0193308637
795.134,0.0200088587
795.456,0.0168776422
795.777,0.0216060193
796.098,0.0197197235
796.419,0.0198864359
796.74,0.0213061924
797.061,0.0187119815
797.381,0.0222283012
797.702,0.0229870662
798.023,0.0185575015
798.344,0.0181852926
798.664,0.0181226726
798.985,0.0229548161
799.305,0.0217398286
799.626,0.0215028965
799.946,0.0238323511
800.267,0.0210406636
800.587,0.0209416831
800.907,0.0214404879
801.227,0.0224910683
801.548,0.0165178102
801.868,0.0252321943
802.188,0.0218385318
802.508,0.0194560636
802.828,0.0247638315
803.147,0.0226544518
803.467,0.0241906508
803.787,0.0219098822
804.107,0.023318461
804.426,0.0216057636
804.746,0.0203482928
805.066,0.0214498072
805.385,0.0197166843
805.705,0.0242934115
806.024,0.0204329834
806.343,0.022021477
806.663,0.0198167321
806.982,0.0183800103
807.301,0.0231928247
807.62,0.0246524709
807.939,0.024599628
808.258,0.0220483141
808.577,0.0244699229
808.896,0.0209596268
809.215,0.0199361814
809.534,0.0236461802
809.852,0.0256269635
810.171,0.0293698287
810.49,0.0242466434
810.808,0.0224119909
811.127,0.0221764717
811.445,0.0206614888
811.764,0.0209105377
812.082,0.0245703734
812.401,0.0292510961
812.719,0.0236580686
813.037,0.0232732119
813.355,0.0243905201
813.673,0.0230112704
813.991,0.0211170446
814.309,0.0213812023
814.627,0.0248474422
814.945,0.022071388
815.263,0.025228893
815.581,0.0273628562
815.899,0.0240647636
816.216,0.0269255958
816.534,0.0232296268
816.851,0.0259087988
817.169,0.0214982842
817.486,0.0250654576
817.804,0.0195545717
818.121,0.0258002975
818.438,0.0250434542
818.756,0.0249591536
819.073,0.0236389833
819.39,0.0255175953
819.707,0.0274035673
820.024,0.0280427074
820.341,0.0277742782
820.658,0.0289789267
820.975,0.0216320169
821.292,0.0281526592
821.608,0.0266413687
821.925,0.0217539772
822.242,0.0242723765
822.558,0.0273696751
822.875,0.0299356807
823.191,0.0221670458
823.508,0.0272038388
823.824,0.0267679905
824.141,0.0272653174
824.457,0.0246967133
824.773,0.026144147
825.089,0.0287509584
825.405,0.0302277943
825.721,0.0293829032
826.037,0.0320213188
826.353,0.0288180111
826.669,0.0295106639
826.985,0.0298307405
827.301,0.0243987177
827.617,0.0325084296
827.932,0.0266238025
828.248,0.0301648303
828.563,0.0280616117
828.879,0.0306512123
829.194,0.0316113421
829.51,0.0262272818
829.825,0.0271672552
830.14,0.028738531
830.456,0.0292633096
830.771,0.0197773681
831.086,0.0315964075
831.401,0.0308674792
831.716,0.0267751184
832.031,0.0338928187
832.346,0.0303690231
832.661,0.0351797543
832.976,0.0322812729
833.29,0.0293859722
833.605,0.0264914593
833.92,0.0400657165
834.234,0.0282217551
834.549,0.0337825639
834.863,0.0306388545
835.178,0.027891325
835.492,0.0366234427
835.806,0.0292347149
836.121,0.0264262171
836.435,0.0314569536
836.749,0.0324750014
837.063,0.0301077924
837.377,0.0304435569
837.691,0.0291858269
838.005,0.027711342
838.319,0.0355825419
838.633,0.0316028195
838.946,0.0443870962
839.26,0.0272106169
839.574,0.0287169857
839.887,0.030003451
840.201,0.0364351082
840.514,0.0365758822
840.828,0.037635925
841.141,0.0332937267
841.455,0.0336612174
841.768,0.0330788525
842.081,0.0370141968
842.394,0.0362041384
842.707,0.0448085805
843.02,0.036277507
843.333,0.0322803644
843.646,0.0299728361
843.959,0.0389319652
844.272,0.0344382867
844.585,0.0310947128
844.898,0.0262201955
845.21,0.0390416424
845.523,0.041212644
845.835,0.0403648513
846.148,0.0452979638
846.46,0.033309959
846.773,0.032929721
847.085,0.029478444
847.397,0.0341824359
847.71,0.034536148
848.022,0.0326175417
848.334,0.0361217192
848.646,0.0427277063
848.958,0.0394811576
849.27,0.03307625
849.582,0.0447528872
849.894,0.038608418
850.205,0.0315874634
850.517,0.0409802901
850.829,0.0379373542
851.141,0.0338235556
851.452,0.0436009642
851.764,0.0351603889
852.075,0.0461295515
852.386,0.0403193115
852.698,0.0393967103
853.009,0.0433474337
853.32,0.0413022564
853.632,0.0343273856
853.943,0.0336290211
854.254,0.0432299912
854.565,0.0408857561
854.876,0.0438434596
855.187,0.0403285039
855.497,0.0359743161
855.808,0.0443308801
856.119,0.0422216642
856.43,0.039815318
856.74,0.0425386355
857.051,0.0438723061
857.361,0.0431798461
857.672,0.0491017101
857.982,0.0443666859
858.293,0.0483102942
858.603,0.0438470712
858.913,0.0440038242
859.223,0.0447585589
859.533,0.037825268
859.844,0.0433517033
860.154,0.0465110559
860.464,0.042480294
860.773,0.0441695999
861.083,0.0510267713
861.393,0.0435992479
861.703,0.0477834737
862.013,0.0397264419
862.322,0.0420498453
862.632,0.0437762216
862.941,0.045506589
863.251,0.0291608375
863.56,0.0493273876
863.869,0.0444991808
864.179,0.0503577908
864.488,0.048346313
864.797,0.0514144386
865.106,0.0464806881
865.415,0.0556138473
865.724,0.0426955068
866.033,0.0477514742
866.342,0.0427626635
866.651,0.0422852265
866.96,0.0490392992
867.269,0.0485700382
867.577,0.0471275016
867.886,0.0539736359
868.195,0.049215826
868.503,0.0588262379
868.812,0.0500071617
869.12,0.0346751435
869.428,0.05048349
869.737,0.05138137
870.045,0.0454541149
870.353,0.0529100465
870.661,0.0549542712
870.969,0.0472432707
871.277,0.0492316569
871.585,0.0484281153
871.893,0.0479433767
872.201,0.0542429724
872.509,0.0501982942
872.817,0.0514514664
873.124,0.0647201935
873.432,0.0581919701
873.739,0.0522471967
874.047,0.0502969107
874.354,0.0567451658
874.662,0.0496315167
874.969,0.0643044035
875.276,0.0552867479
875.584,0.0551760595
875.891,0.0632866172
876.198,0.0643245622
876.505,0.0438030182
876.812,0.0455497549
877.119,0.0415817266
877.426,0.0514679287
877.733,0.0676154101
878.04,0.0578971258
878.346,0.0496501949
878.653,0.0479741965
878.96,0.0576974245
879.266,0.0544794076
879.573,0.0584546696
879.879,0.0559381996
880.185,0.0558358522
880.492,0.0692336206
880.798,0.0605668718
881.104,0.0609505959
881.411,0.0567522915
881.717,0.0574888803
882.023,0.0688049861
882.329,0.0595389289
882.635,0.061635508
882.941,0.0701706236
883.246,0.05938482
883.552,0.0567052918
883.858,0.0766696042
884.164,0.063043991
884.469,0.0567134701
884.775,0.0733963346
885.08,0.0635182752
885.386,0.056668235
885.691,0.0560572891
885.996,0.0558186309
886.302,0.055122514
886.607,0.0612697148
886.912,0.071577981
887.217,0.0575908042
887.522,0.0610244069
887.827,0.0681824855
888.132,0.0633209315
888.437,0.0798088484
888.742,0.0791458773
889.046,0.0719815426
889.351,0.0698493336
889.656,0.0687487251
889.96,0.0742731811
890.265,0.0740603925
890.569,0.0867113988
890.874,0.0649472146
891.178,0.0690118296
891.483,0.074948962
891.787,0.0717804836
892.091,0.0655872556
892.395,0.0661194133
892.699,0.0779113519
893.003,0.0808327997
893.307,0.0639081433
893.611,0.0576750691
893.915,0.0651073641
894.219,0.0642578619
894.523,0.0678118842
894.826,0.0670242787
895.13,0.0760141327
895.433,0.0767634013
895.737,0.081376106
896.04,0.0825306748
896.344,0.0723581607
896.647,0.0700819274
896.95,0.0792206719
897.254,0.0669634931
897.557,0.0595837102
897.86,0.0712320882
898.163,0.0723473328
898.466,0.0720093821
898.769,0.0777242238
899.072,0.0845376958
899.375,0.0781704327
899.677,0.0778143528
899.98,0.0707982707
900.283,0.0695042976
900.585,0.0732226009
900.888,0.0852027309
901.191,0.0772206256
901.493,0.0996932733
901.795,0.0708609383
902.098,0.0793849251
902.4,0.0863561233
902.702,0.0552379573
903.004,0.0816386943
903.306,0.0808244266
903.608,0.066263737
903.91,0.0770075484
904.212,0.0698738393
904.514,0.0716606311
904.816,0.0787637149
905.118,0.0800582473
905.42,0.071731382
905.721,0.0822049262
906.023,0.0856488743
906.324,0.0610280888
906.626,0.0704765196
906.927,0.0848963383
907.228,0.0807725255
907.53,0.0849247069
907.831,0.0947189138
908.132,0.0796001396
908.433,0.0827539536
908.734,0.071934035
909.035,0.0903978991
909.336,0.0750462138
909.637,0.0787972232
909.938,0.078613215
910.239,0.0904799719
910.54,0.0782433921
910.84,0.0808936063
911.141,0.1062703728
911.441,0.0957842324
911.742,0.0750655351
912.042,0.0842792581
912.343,0.094014007
912.643,0.077767928
912.943,0.0864897113
913.244,0.0797375992
913.544,0.1115038232
913.844,0.1157132269
914.144,0.0992483469
914.444,0.0918801548
914.744,0.0973291514
915.044,0.0917560017
915.343,0.0816547381
915.643,0.0897980969
915.943,0.0923661329
916.243,0.0968121282
916.542,0.0851875413
916.842,0.0909006525
917.141,0.1149182688
917.441,0.0887983984
917.74,0.0966060669
918.039,0.0991918796
918.338,0.0838052205
918.638,0.0896745839
918.937,0.0949531317
919.236,0.1090764858
919.535,0.1090933677
919.834,0.1041557846
920.133,0.1104854268
920.431,0.0917278224
920.73,0.1063456335
921.029,0.0964990631
921.328,0.1043379404
921.626,0.1151771654
921.925,0.1059497715
922.223,0.106643291
922.522,0.1110772986
922.82,0.1184505299
923.118,0.1157602117
923.417,0.1383266345
923.715,0.1259582912
924.013,0.1117099682
924.311,0.1286103349
924.609,0.0962787576
924.907,0.1365388188
925.205,0.1148952529
925.503,0.1298663468
925.801,0.1150188296
926.098,0.1086860419
926.396,0.11837204
926.694,0.1354491922
926.991,0.1222890045
927.289,0.1100147317
927.586,0.1215859714
927.884,0.1375861848
928.181,0.1200520748
928.478,0.1149150938
928.775,0.120986893
929.073,0.1226770324
929.37,0.1453274957
929.667,0.1159789082
929.964,0.1292795174
930.261,0.1385650724
930.557,0.1227094741
930.854,0.1291650002
931.151,0.1348537587
931.448,0.1407416715
931.744,0.1494077319
932.041,0.1291530034
932.337,0.1389159662
932.634,0.1535228058
932.93,0.1344972112
933.227,0.1513331184
933.523,0.1251294463
933.819,0.1567123519
934.115,0.148838074
934.412,0.1567562737
934.708,0.1720602918
935.004,0.1347996304
935.3,0.1645129647
935.595,0.1584688517
935.891,0.1471817705
936.187,0.1682051581
936.483,0.1745902902
936.778,0.1675572009
937.074,0.1475842021
937.369,0.1838054778
937.665,0.1461490795
937.96,0.1251462471
938.256,0.2035222806
938.551,0.1605406327
938.846,0.1663348338
939.141,0.1837260915
939.437,0.1598896277
939.732,0.1440232515
940.027,0.2079906807
940.322,0.169587183
940.617,0.2118176393
940.911,0.1836114648
941.206,0.1696291889
941.501,0.1557414332
941.796,0.1825085639
942.09,0.180475676
942.385,0.1743890581
942.679,0.1519588561
942.974,0.1679579243
943.268,0.1742511677
943.562,0.19481722
943.857,0.1927533691
944.151,0.2000087202
944.445,0.2015005717
944.739,0.1580180664
945.033,0.2074336009
945.327,0.1931639684
945.621,0.2111192239
945.915,0.1611147356
946.208,0.2083651022
946.502,0.2101698802
946.796,0.2062948579
947.089,0.2303196273
947.383,0.2018637429
947.676,0.1847204479
947.97,0.2646496609
948.263,0.1964288662
948.557,0.2329908477
948.85,0.20952352
949.143,0.2050804823
949.436,0.2139310574
949.729,0.1762812668
950.022,0.2324613582
950.315,0.2607224749
950.608,0.232006406
950.901,0.2391440851
951.194,0.2264488425
951.487,0.1902819837
951.779,0.2817182477
952.072,0.1901868533
952.364,0.2996836224
952.657,0.2514567515
952.949,0.26690164
953.242,0.2593024091
953.534,0.2262858749
953.826,0.2778816362
954.118,0.2269632521
954.411,0.2187101132
954.703,0.2643588457
954.995,0.2545366317
955.287,0.2408529559
955.579,0.2790181863
955.87,0.2798291718
956.162,0.2584304287
956.454,0.2312239971
956.746,0.2295393229
957.037,0.257862609
957.329,0.2995046612
957.62,0.2673988948
957.912,0.2621848515
958.203,0.3247524301
958.494,0.2353539015
958.786,0.273399022
959.077,0.3016741842
959.368,0.3162615666
959.659,0.2374262745
959.95,0.2804934346
960.241,0.3472804609
960.532,0.3107097739
960.823,0.2403090871
961.114,0.3111219825
961.404,0.3394483922
961.695,0.3007914113
961.986,0.3179874814
962.276,0.2899009687
962.567,0.3010416497
962.857,0.3660086457
963.147,0.2678322264
963.438,0.3130797605
963.728,0.3864947883
964.018,0.2968957652
964.308,0.3407893399
964.598,0.2973288254
964.888,0.2313217888
965.178,0.3910671917
965.468,0.3217425323
965.758,0.3274841252
966.048,0.4538664208
966.338,0.4146160846
966.627,0.3651069099
966.917,0.3759879159
967.206,0.4369018986
967.496,0.3562195326
967.785,0.3515674844
968.075,0.3805033916
968.364,0.2865991104
968.653,0.4112382558
968.942,0.4173667928
969.232,0.3746066416
969.521,0.4252804886
969.81,0.3502577301
970.099,0.4399632457
970.388,0.4248234989
970.676,0.4038448993
970.965,0.3762467626
971.254,0.3932418988
971.543,0.4334116088
971.831,0.44272432
972.12,0.4107935551
972.408,0.4606592795
972.697,0.4060219837
972.985,0.4400837897
973.273,0.4893159648
973.561,0.4007997387
973.85,0.4592275121
974.138,0.4979235822
974.426,0.4619665799
974.714,0.5164524224
975.002,0.428826975
975.29,0.5382860502
975.577,0.452936722
975.865,0.4817232215
976.153,0.4450124492
976.441,0.4028059861
976.728,0.4938173116
977.016,0.5325864757
977.303,0.5384649157
977.59,0.4951236962
977.878,0.501455589
978.165,0.4662751678
978.452,0.5390048947
978.74,0.5882830617
979.027,0.4783165265
979.314,0.577378027
979.601,0.4096768469
979.888,0.5655232485
980.174,0.4211777176
980.461,0.6116535689
980.748,0.4769930853
981.035,0.5187161235
981.321,0.6531188182
981.608,0.5711039987
981.894,0.7501211933
982.181,0.5347941191
982.467,0.4881947538
982.754,0.5156163396
983.04,0.6320864337
983.326,0.5466878044
983.612,0.7769096939
983.898,0.5972450759
984.184,0.6076534301
984.47,0.6427008507
984.756,0.6435594226
985.042,0.583226604
985.328,0.5355321805
985.614,0.7150096991
985.899,0.6916338052
986.185,0.6804927116
986.47,0.6377942952
986.756,0.5133373914
987.041,0.6945497231
987.327,0.6717364687
987.612,0.6958613974
987.897,0.726069461
988.182,0.761131039
988.468,0.5794540775
988.753,0.6071167711
989.038,0.7395908491
989.323,0.803157083
989.607,0.816347512
989.892,0.8070285051
990.177,0.9503776704
990.462,0.6647580638
990.746,0.7996250392
991.031,0.8229970476
991.315,0.7779621928
991.6,0.5459878892
991.884,0.7035580678
992.169,0.7740767497
992.453,0.8191451134
992.737,0.7472834114
993.021,0.8663712848
993.305,0.7698253192
993.59,0.8289696079
993.874,0.884311607
994.157,0.8402470917
994.441,0.8926673407
994.725,0.9734321792
995.009,0.8867965298
995.293,0.9946414962
995.576,1.113762695
995.86,0.9014819194
996.143,0.8786237051
996.427,1.1734547321
996.71,0.9829501542
996.993,0.938462053
997.277,0.7547444503
997.56,0.8654744334
997.843,0.9961258811
998.126,0.9744695196
998.409,0.9979681081
998.692,0.895293873
998.975,0.9422721329
999.258,1.0764174995
999.541,0.985053559
999.823,0.8624150176
1000.106,0.8480860862
1000.388,1.1885950609
1000.671,0.9047297269
1000.954,0.7407331659
1001.236,1.0720702502
1001.518,1.1477782139
1001.801,0.8669517015
1002.083,1.1270652819
1002.365,0.8634284343
1002.647,1.4041379887
1002.929,1.1828855762
1003.211,1.2349946765
1003.493,1.0350335692
1003.775,1.3154378382
1004.057,1.2702385135
1004.338,1.1071598641
1004.62,1.1687477461
1004.902,1.3283171215
1005.183,1.2133636991
1005.465,1.1677993853
1005.746,1.1800517609
1006.028,1.4312778279
1006.309,1.2376710717
1006.59,1.1751116955
1006.871,1.2602511006
1007.153,1.5296551393
1007.434,1.220808768
1007.715,1.3972038852
1007.996,1.4323434748
1008.277,1.4535946935
1008.557,1.525271722
1008.838,1.3179903752
1009.119,1.5239646431
1009.4,1.453367985
1009.68,1.6361149807
1009.961,1.5985393365
1010.241,1.4461377083
1010.522,1.3705985425
1010.802,1.6509953495
1011.082,1.8331306607
1011.362,1.7315406235
1011.643,1.5418919152
1011.923,1.5128249789
1012.203,1.4475526394
1012.483,1.5212504743
1012.763,1.8176453289
1013.042,1.9515032333
1013.322,1.8758213576
1013.602,2.0123482804
1013.882,1.9688299426
1014.161,1.3643777311
1014.441,1.8716171944
1014.72,1.6670082843
1015,1.4559182786
1015.279,1.8036225041
1015.558,1.7423000976
1015.838,2.0984060602
1016.117,1.7944097814
1016.396,1.6996838763
1016.675,2.3358027452
1016.954,2.4498616192
1017.233,1.7085906587
1017.512,1.782947368
1017.791,1.8223975376
1018.07,1.7696190504
1018.348,2.4082415287
1018.627,2.3528385352
1018.905,1.7726072808
1019.184,2.1398582458
1019.462,2.1800374489
1019.741,2.1658981405
1020.019,2.2095011239
1020.297,1.7798212836
1020.576,2.330309686
1020.854,2.1105296243
1021.132,2.1406610446
1021.41,2.1395879651
1021.688,2.1385153313
